Model_No,KS,AD,SW,WX,Fit,TIC,Willmott,Russell_Pr,Russell_Mr,SG_Mr,Anova,Dvure,DTW,DTW_D,CodExp,N_nAIC,N_BIC,N_FPE,ITAE,V_ess,V_Tr,V_Ts,V_Mp,V_MESR,V_MRSR,V_Var,V_DifS,Harris,rwi,IAU,ess,Tr,Ts,Mp,MESR,MRSR,Var,DifS,Flag,ID_norm,Category
260,0,0.0005,0,0.198709686781319,0.898262429652825,0.0517267768172597,0.933612745330688,0.0311472412383389,-0.0283628152974238,-0.0331746118809948,0.711370171980952,62.9634070537162,6.31738007128975e-08,0.000276975078677088,87,1.85967326057309,1.86000144382444,-1.58259387841082,0.0277054169045699,0.0338296071498841,-0.258457954582845,0.544596490395815,23.0424344646578,0.00731703378561088,0.000255587193666044,0.195095096198417,0,1.35230466034137,608.175993269137,702.698823806988,0,44.5117445416991,56.733613642021,0.184237640509166,0.00446512415582077,0.000240199030506052,0.167728748926281,0,0,5,E
261,0,0.0005,NaN,0.123968928453856,-1.60037808692722e+192,NaN,-1,0.5,NaN,Inf,0.923711696360003,4.3903243905206e-191,2.98740835416572e-08,4.53777052631707e-06,87,1.84952719808803,1.84984983555303,-1.64551880038839,2.50071314057448e+190,4.5495511701593e+45,1.52377696285803,184.219136909382,0,7.97379953108052e+44,2.57024325124087e+44,27.9626298101895,0,0.530070356702396,3999156.70144356,614.671048623575,0.546161901020924,886.044935845852,971.452449303874,0,0.170745386526632,0.000120669616626736,0.0807391818780507,0,1,8,Z
262,0,0.0005,0,0.312143572894442,0.925271439569143,0.0375906828654521,0.942233362780572,0.0236238481637141,-0.0104015245217782,-0.0120463132416171,0.781037611214646,73.5865645975259,0.000613656311700627,0.000823716656024142,87,1.7993345135418,1.79946776188523,-1.84204784581007,0.024107771518968,0.0128226521322151,-0.321839725597039,0.310142207235775,26.1812226283,0.00349915802682716,0.000281701224401378,0.198414490399799,0,1.73025472287988,233.746318129234,704.869312186343,2.22044604925031e-16,22.3100815210276,54.8805826323149,4.42657200234005,0.00285716624804915,0.000283357509266763,0.167710682508933,0,0,4,D
263,0,0.0005,0,0.246614071871692,0.901601928984891,0.0498694701800077,0.935818894477308,0.03055414109952,-0.023054561694965,-0.0268882090001397,0.717747203363484,65.6302285709389,0.000585690149553346,0.000816930767961344,87,1.86024101556452,1.86040755509339,-1.57875969534333,0.0267847238865318,0.0276043744873428,-0.316922819433958,0.418788018303831,25.4243608059932,0.0063005420106738,0.000271817433475043,0.196114677867412,0,1.36405905417257,582.327899851095,702.718031139621,2.22044604925031e-16,42.9066933272682,54.2777787893904,0.250638598778141,0.00434276608209725,0.000242498656428733,0.167725766555243,0,0,4,D
264,0,0.0005,0,0.135502917507478,-1.4205525443567e+123,1,-1,0.50033506942574,123.15245716378,1.42055209115662e+123,0.771065889889182,3.98462360835552e-122,0.00015940175040679,0.00135880204060672,87,1.86462341484951,1.86479234977563,-1.54795448313462,2.75581922341998e+121,7.47205780552565e+28,2.02792125785591,184.216190904521,28.9306374208441,1.09791805761842e+28,2.35660435619251e+27,-20.1008667838765,0,0.543813448644073,33223858.6827835,298.636110676021,0.810722547965194,892.250107039353,977.579587406291,0,0.210923464101164,5.16862684927988e-05,0.0353750904048238,0,1,8,Z
265,0,0.0005,0,0.313404292236837,0.930351768845407,0.0349467390684027,0.943882632417008,0.0221391401819344,-0.00607493653503266,-0.0070183716331077,0.800026154839775,75.3489022278095,8.46864590327106e-07,6.24301802819481e-07,87,1.67698376267079,1.67753599687709,-1.97798312831997,0.0234194812275087,0.00677969047394855,-0.382450351681994,0.0170383764848091,16.7415485905925,0.00233948613192395,0.000232571583050134,0.199226300702391,0,1.65745131690494,259.130843816236,702.939366288098,0,24.0170298147003,32.4052105027179,1.28721905657079,0.00281853427796774,0.00024539671238078,0.167656893129212,0,0,2,B
266,0,0.0005,0,0.197902367122491,0.89778601719525,0.0519680940002635,0.933514571304683,0.0313137945837003,-0.0283339148911149,-0.0331402919102883,0.710500069078241,62.8504995571808,0.000131608066696223,9.3767830695277e-07,87,1.85962820914495,1.86028027588039,-1.58289661996202,0.027746387906206,0.0338297672116317,-0.25460235555122,0.5522577694863,23.5186131632676,0.00733343525050019,0.000258845435223768,0.195102146780464,0,1.35062217198225,612.470753232268,702.71857924493,2.22044604925031e-16,44.6881696861973,56.8809511031373,0.183137618013429,0.00448478595168325,0.000240333479674768,0.167730846434828,0,0,5,E
267,0,0.0005,NaN,0.162318306900236,-4.54820528519465e+215,NaN,-1,0.5,NaN,Inf,0.656932086040562,1.61218216218492e-214,4.37885655499427e-06,9.92379938846204e-06,87,1.83439019395635,1.83502846572055,-1.72220849161478,6.80998844440769e+213,1.10466827220347e+50,1.43213551422195,184.21989476421,0,4.89705201706258e+50,1.64501537492757e+50,-805.09167492116,0,0.528681719109571,3395794.37980209,633.303052675099,0.518718838943588,884.794614282112,970.505294092515,0,0.166306591656435,0.000127558174677803,0.0851944146478072,0,1,8,Z
268,0,0.0005,0,0.30988823287002,0.930824416025723,0.034696847896248,0.944078459233504,0.0220017769476234,-0.0054437023419133,-0.00628685026421638,0.801910989759422,75.5799838273599,7.04530140212872e-05,2.41740316471223e-08,87,1.66942337014014,1.67078124214662,-1.98050715491103,0.0233377567516416,0.00586302946957984,-0.37808710909301,-0.0246467158764348,16.0079355472322,0.00217879037465155,0.000234171096336698,0.199343788305304,0,1.65444239398889,259.836566059647,702.719004320678,0,24.4087151310811,33.3265573605111,1.02259702873266,0.00281910731661139,0.000243147263736415,0.167648208983302,0,0,1,A
269,0,0.0005,NaN,0.137526522517127,-1.02909308284527e+238,NaN,-1,0.5,NaN,Inf,0.931328562253312,7.98758052122957e-237,2.86340181153573e-06,3.49381161945588e-06,87,1.82579818240651,1.82724152809316,-1.75810715007052,1.37450156096449e+236,4.47583741788051e+57,-0.37513554782754,184.220142493615,637.777860439974,3.86687487155979e+56,7.59702495765148e+55,-18.3736189637125,0,4.92951411990268,846.829593411225,1.4357354433363e+174,1.0609986685108e+20,59.1055804314481,999.588459092334,0,7.09859223851792e+18,3.45222851655697e+17,-5.82150281741632,0,1,8,Z
270,0,0.0005,NaN,0.167542376900114,-1.6207670523422e+259,NaN,-1,0.5,NaN,Inf,0.983322965049776,4.47360980761017e-258,Inf,Inf,87,1.82748773116859,1.82893200035403,-1.75143475229905,2.45415723921273e+257,1.55666132740964e+62,NaN,NaN,NaN,3.20722185999237e+61,1.03972148981756e+61,-44.4996570405265,0,0.522203739925899,1589269.84775939,700.917212237456,0.382961397978593,875.007351714533,964.098845306776,0,0.143253028090714,0.000160708917196591,0.106616803920322,0,1,8,Z
271,0,0.0005,0,0.288693634546036,0.932443018624248,0.0338524698326441,0.944714852323204,0.0215101330639314,-0.00378863836626344,-0.00437131597869644,0.808523350222598,76.6021352969941,4.91157813884972e-06,1.05038577599911e-07,87,1.70389067633321,1.70437664069496,-1.96604112494563,0.023072170594281,0.00291703261894916,-0.261676714576712,-0.0348641251074809,8.48679775792405,0.00162979298694167,0.000227521530207723,0.199631506863879,0,1.74039913611792,220.386314678551,703.078667063451,7.105427357601e-15,24.8814157479596,34.3673577548441,0.580982938405583,0.0026453701368537,0.000242193305162259,0.167615673433834,0,0,1,A
272,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.72441948054495,1.72491666584709,-1.95273496991239,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,21.8578651251768,999.929235478336,0,Inf,Inf,Inf,0,1,NaN,<undefined>
273,0,0.0005,0,0.219195606141046,-0.235571917451752,0.964473153871655,0.355097699989148,0.793187519451244,-0.631095151996292,-0.718915587949463,0.602510058532606,4.54379802396036,7.63280861010103e-07,1.33858184216535e-06,87,1.73730971760805,1.73781394864846,-1.94182995531881,0.269137309164497,1.30662840536287,108.141987929131,53.1239262095232,0,0.203976846966779,5.43609197986179e-05,0.069006922335146,0,0.254787709514801,562365394207.038,1.35598647423033,1.00161433948727,893.086850226758,980.172565825297,0,0.237841263889847,4.47880260073973e-07,0.000312970999829431,0,1,8,Z
274,0,0.0005,0,0.296682494386246,0.93133935427556,0.0344190937699974,0.944311915166888,0.0218543027400653,-0.0044694804456311,-0.00515887261893411,0.803988059631774,76.1719221907011,8.00918068640515e-07,0.000229937867120912,87,1.55090684383272,1.55147114206115,-1.99710983017787,0.0232403285028691,0.00445834552226554,-0.377484236065942,-0.0667179593374815,14.1018955165485,0.00193439347285808,0.000233528776379096,0.199524465208591,0,1.65719429027773,258.061694005354,702.540669761995,0,25.1850625053237,34.6291360180861,0.830647015430608,0.00281203482562435,0.000242229606014214,0.167636085852416,0,0,1,A
275,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.67277881000539,1.67340972283311,-1.97942477958078,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
276,0,0.0005,0,0.164211369661742,0.485370342817469,0.329956619719396,0.714445942496792,0.113955034189782,-0.347724177015977,-0.440311658431194,0.606098261423191,11.3403126095901,7.6205936660282e-07,1.35111796081337e-06,87,1.7373565720885,1.73802278279381,-1.94178604332742,0.119170377677555,0.408303253605357,30.3779686020716,14.9973949660214,6.63913368725844e-12,0.0796831876534897,9.88164500074697e-05,0.122850508041179,0,0.254850719237112,78666014229.4827,3.76941898803745,1.0043221308686,893.085440959183,980.203172123597,0,0.238213807018848,1.19937894417936e-06,0.000838369346146041,0,1,8,Z
277,0,0.0005,0,0.293091480454945,0.931744392619194,0.034209346404952,0.944457128511598,0.0217294280264121,-0.00413156235570728,-0.00476791350561878,0.805639211101086,76.3065840872459,3.44639879288676e-08,4.58433050794823e-06,87,1.66645520847881,1.66700168783073,-1.98141704803032,0.0231797265654135,0.00384960389572997,-0.347018818624128,-0.0525926995459911,12.7959424345067,0.00183216408160564,0.000236128092194745,0.199582570864697,0,1.67526825509172,248.860228590727,702.590934290199,9.99200722162641e-16,25.1635368180062,34.8484535185211,0.731123095012709,0.00277161779636654,0.000241754071060965,0.167628955197148,0,0,1,A
278,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.7202075687415,1.72078342886122,-1.95583480536237,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,6.06603361893519,999.885150682437,27.4289314598867,Inf,Inf,Inf,0,1,NaN,<undefined>
279,0,0.0005,0,0.170950038756243,0.375667967005815,0.434930356569262,0.657986114547749,0.12951191417481,-0.456497436575776,-0.564524585642293,0.604596204416144,9.41446115414759,7.63280134690943e-07,1.35143283728844e-06,87,1.73733214755639,1.73791736788414,-1.94180893812443,0.142732778012986,0.532472442346318,40.547043333663,19.9742426716242,2.07389660999979e-11,0.100272568155768,7.83862755663564e-05,0.097698247281219,0,0.254870713975976,54789596994.6862,4.57214240016267,1.00518117857901,893.085386113934,980.212832696019,0,0.238331947746105,1.43785794267747e-06,0.00100516743361616,0,1,8,Z
280,0,0.0005,0,0.264865916013266,0.932055519692414,0.0339999165753749,0.94474432202166,0.021642975796565,-0.00141349273791994,-0.00162866633587044,0.806917968469335,76.619789157105,7.1903442703269e-06,1.07336744965294e-05,87,-1.94555855047477,-1.94674344846292,-2,0.0230598719944091,6.67244037799719e-14,-0.371140273942945,0.0883508789631926,12.691832703617,0.00131491695955321,0.000248282598347697,0.200091506498194,0,1.66346115159847,252.938880212497,702.258464122999,1.70974345792274e-14,24.0862175495945,34.8745914928992,0.115909525748048,0.00273125623076738,0.000238854957068854,0.167614867483945,0,0,1,A
281,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61963539691384,1.62039921587568,-1.99125744699212,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
282,0,0.0005,0,0,-7.98865682214336e+21,1,-1,0.499768193298541,21.9024736265218,7.9886542735154e+21,1,2.61062395330001e-21,7.97894600090105e-07,1.47718110235077e-06,87,1.73738425607304,1.73821243596476,-1.94176008212895,4.20548577319281e+20,93808.0496839537,21.4847119587067,184.165023494529,0,6299.35004718761,81.9957703165107,-3.48009922338031,0,0.254905991086076,32790961013.7783,6.0382009892649,1.00670239314222,893.084228080846,980.229876311311,0,0.238541095363824,1.8602374289781e-06,0.00130067289103756,0,1,8,Z
283,0,0.0005,0,0.194988601866491,-3.28272748263531e+94,1,-1,0.499841382566284,94.5162346924854,3.28272643534398e+94,0.6120355642624,1.51990441019077e-93,3.08938762243479e-05,4.99803231221548e-07,87,-1.90263934335598,-1.90299101165052,-2,7.80197300734263e+92,1153321285.29167,3.59942221088359,184.221481481481,0,2390249787.84966,4633527031.53044,248.851586387937,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
284,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61889786803354,1.62047105413826,-1.99136067660009,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
285,0,0.0005,0,0,-4.95145031984869e+23,1,-1,0.499750437464871,23.6947322873806,4.9514487401833e+23,1,4.38326503113218e-23,0.000887842018526786,0.00157979590363117,87,1.73747228411057,1.73911028239041,-1.94167745250627,2.50474060244624e+22,214555.47234352,19.7615578070157,184.169398128818,0,14381.0060147245,202.615760491659,-3.63279157364286,0,0.551901481701506,1481735860.89914,33.0090191610329,0.969065025591045,893.074116088119,979.794072013168,0,0.233344404110006,8.56067154932688e-06,0.00595965295296883,0,1,8,Z
286,0,0.0005,0,0.283959845536345,0.932629629248661,0.0337476733207245,0.944831054944857,0.0214560410818197,-0.00321122929104944,-0.00370388151351364,0.809301517430119,76.8120979737297,4.98401001908862e-06,8.20598543125337e-05,87,1.70324104758422,1.70453642713461,-1.96639456272026,0.0230236757123294,0.00208434836903049,-0.261607073258281,0.0125155283245731,8.01010639649307,0.00151904958401397,0.000231744069284929,0.199738747964326,0,1.7421024553869,219.245363758241,703.077619237994,5.55111512312578e-16,24.4608915357973,34.5094910897779,0.46636524836603,0.00263362681963686,0.00024178656913407,0.16761144090268,0,0,1,A
287,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.71117811052405,1.71247782843285,-1.96181220922904,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,3.50652037161831,999.970729639357,137.960453777542,Inf,Inf,Inf,0,1,NaN,<undefined>
288,0,0.0005,0,0.122131790316185,0.832241192612266,0.0863689924866988,0.919958305358648,0.051715121204387,-0.0487634390764522,-0.0576506795151696,0.645834990767401,49.6594428280456,8.00807986496101e-08,4.13107627950224e-06,87,1.73672973169621,1.73804341599168,-1.94237077715316,0.0334038292565823,0.0561357218162347,0.133099247807977,0.349827462478901,6.17062043782814,0.0121372878946502,0.000177259636536462,0.191369087157766,0,0.547578860199735,95976440.9787844,169.774332580856,0.883856685715714,892.810213540753,978.689039149982,0,0.221398903067632,3.19173311413733e-05,0.0220113170873138,0,1,8,Z
289,0,0.0005,0,0.277141712770079,0.931765171214487,0.0341825783221355,0.944576025883592,0.0217315562106118,-0.00330594553150134,-0.00381333515993509,0.805724329756109,76.4011323428722,2.20763387975016e-05,0.000744389010450209,87,1.49253478611263,1.49387694874246,-1.99887112479434,0.0231301070823313,0.00276252237756613,-0.370942149738204,0.2597670225204,12.8632798184595,0.00172399260593401,0.0002541999308906,0.199740890210206,0,1.6596351498215,255.748009861156,702.334939598636,0,25.3049958839016,37.4183493240403,0.547474509247081,0.00279310646342248,0.000240925650243002,0.1676228015423,0,0,1,A
290,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61885089020408,1.62026209657647,-1.99136721068931,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
291,0,0.0005,0,0.0764364280251579,0.761507529618838,0.127536849890551,0.878819368813063,0.0683637077315152,-0.107024289655875,-0.130011878924607,0.623883715292288,28.2314163033817,3.41506128958233e-07,8.36525118192284e-06,87,1.73676314065809,1.73823879726922,-1.94233976005388,0.0505723564638528,0.1251995066613,2.33883394632538,1.20157285224774,0.533763087618211,0.0255694186028444,0.000167428655549776,0.179542260538827,0,0.258429424762838,70778891.0525055,613.908657933898,1.15465832406725,892.651562893421,981.698159703757,0,0.258556019125827,4.33954533751106e-05,0.0308951318701489,0,1,8,Z
292,0,0.0005,0,0.278892855948147,0.932054901498138,0.0340351903163614,0.944656563849946,0.0216398476835797,-0.00319194283042421,-0.00368159561555703,0.80691541862628,76.5187489647481,8.80966071950056e-07,0.000179314215736871,87,1.66526121546749,1.66661681246131,-1.98177097410908,0.0230964961438223,0.0024822720188814,-0.343638824742872,0.263437627420788,11.7731967079215,0.00166048738915687,0.000249747324864843,0.199757265897457,0,1.67800269992165,246.741169717417,702.481794424324,2.22044604925031e-16,24.9306620761566,37.0678059561011,0.510711485285475,0.00275431159397293,0.000240987996778093,0.16761930845889,0,0,1,A
293,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61882618314293,1.62015639898332,-1.99137064516739,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
294,0,0.0005,0,0.114797374749656,0.82805992610779,0.0887627049744816,0.917427762691815,0.05267578068775,-0.0531074157713048,-0.0629249740929699,0.643803770788713,47.392259538862,1.09115639188227e-07,4.71988193555175e-06,87,1.73674763959449,1.73814231070558,-1.94235415347081,0.0344599015392614,0.0611426985378432,0.270607214649809,0.670358496541367,3.20002583149754,0.013095751974108,0.000166831370900816,0.190517316658691,0,0.549675791316048,240732763.060133,98.6449125642117,0.925004059215902,892.981097580168,979.245094970028,0,0.227200113640121,2.06802137013761e-05,0.01432580505962,0,1,8,Z
295,0,0.0005,0,0.264865916013266,0.932055519692412,0.0339999165753747,0.944744322021659,0.0216429757966191,-0.00141349273785775,-0.00162866633579872,0.806917968469335,76.619789157105,5.58639647480299e-07,2.53262731257899e-06,87,-1.98155819652911,-1.98195300146898,-2,0.0230598719944097,3.44169137633799e-15,-0.371140273942919,0.08835087896323,12.6918327036127,0.00131491695954326,0.000248282598347384,0.200091506498208,0,1.66346115159848,252.938880212506,702.258464122983,2.22044604925031e-16,24.0862175495957,34.8745914929042,0.115909525747759,0.00273125623076549,0.000238854957068924,0.167614867483942,0,0,1,A
296,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61890056360637,1.62047375118447,-1.99136030153529,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
297,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.73545007615354,1.73708696910475,-1.94354630708612,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,8.929381644758,999.946937994769,54.5951043046561,Inf,Inf,Inf,0,1,NaN,<undefined>
298,0,0.0005,0,0.264865916013266,0.932055519692412,0.0339999165753747,0.944744322021659,0.0216429757966134,-0.0014134927378565,-0.00162866633579728,0.806917968469335,76.6197891571052,4.92602607428145e-05,4.51224424505025e-05,87,-2,-2,-2,0.0230598719944097,8.88178419700125e-16,-0.371140273942885,0.0883508789632849,12.6918327036078,0.00131491695954261,0.000248282598347313,0.200091506498208,0,1.66346115159848,252.938880212503,702.258464122987,2.22044604925031e-16,24.0862175495965,34.8745914929039,0.115909525748892,0.00273125623076502,0.000238854957068624,0.167614867483942,0,0,1,A
299,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61902160057471,1.62099973944723,-1.99134344300964,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
300,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,87,1.61909421703069,1.62107239559499,-1.99133331322293,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,1,NaN,<undefined>
301,0,0.0005,0,0.292277951538728,0.922358433281329,0.0388820998698578,0.942987037567179,0.0247389302391029,-0.00273575862253242,-0.00315460820044522,0.771148753329312,74.0692608972033,0.00264374703953296,0.0018080005034001,88,0.572433930891871,0.389527897307545,0.375294285551486,0.0237932401487911,0.000710388655062344,1.14376359514667,0.0928718954320465,0,0.00140318996637583,0.000166785064775843,0.199798872611002,0,2.21834314970015,122.105347538647,709.301442026922,2.22044604925031e-16,9.25451984656371,61.4895964704774,5.45274956897606,0.00266354208416566,0.000431017684005355,0.167627920110356,0,0,5,E
302,0,0.0005,0,0.303132522189516,0.921840130550667,0.039208221842122,0.942577185265343,0.0248795403791629,-0.00566610232529067,-0.0065445245477761,0.76946136104822,73.6477871145525,0.00235864507569971,0.001979988655209,88,-0.520487418445801,-0.776772281476497,-0.713127076168007,0.0239642839575498,0.00463655962791454,0.00972422008005065,-0.316996781197421,0,0.00208997540996566,0.00016589390672868,0.199336756339476,0,1.59235368441077,316.037298275465,702.371582115908,2.22044604925031e-16,29.872328522863,50.5731030083948,0.269026336032074,0.003334791012836,0.000246006129782335,0.1675766983978,0,0,3,C
303,0,0.0005,0,0,-5.14818317926401e+48,1,-1,0.499670125598695,48.7116538527342,5.14818153683477e+48,1,5.993479943607e-48,0.00174500236354665,0.00155223047161895,88,2,1.91294086992064,2,1.83181423781527e+47,208836421849.561,9.27158931461463,184.196009861538,0,13950401070.9646,394424499.300606,-5.26235697058482,0,0.305089372496852,1068948.91106537,4501453.61176596,3.23215818133374,865.726459973802,989.070304497249,0,0.504360490005554,0.000688914799067553,0.718743621470189,0,1,8,Z
304,0,0.0005,0,0.304117549372876,0.926226921270373,0.0369258009180921,0.943508259589167,0.0235032731450421,-0.00184565912643763,-0.00212714796949454,0.784435699374055,74.8255349609969,1.0644884746379e-06,1.19337014231192e-05,88,-0.235421304706379,-0.419882440978143,-0.441230786788301,0.023575718374605,0.000538004113152857,0.43178558852613,-0.187540423038356,0,0.0012942755454058,0.000166756334018859,0.199991701147776,0,1.8884230207624,184.126761107768,705.423550869545,0,26.8317088942989,49.8322247098223,1.6176806883009,0.00275013310584857,0.000316712877551816,0.167583059615846,0,0,3,C
305,0,0.0005,0,0.303224731044301,0.92180456684834,0.0392063501090719,0.942611843519342,0.0249032126162156,-0.00480073342284449,-0.0055422657971157,0.769346358170647,73.6104366384366,1.82430642575337e-07,8.18427900415645e-07,88,-0.605115703004194,-0.814398151638834,-0.792282427134167,0.023949820015924,0.00381902843519921,-0.0980195638329226,-0.373569416305585,0,0.0019386748148407,0.000166030161927467,0.199501705438733,0,1.56864321234981,331.511526141534,702.199528793371,2.22044604925031e-16,30.3502330365514,50.4481642483674,0.265324801272149,0.00338332950228192,0.000242156817608699,0.167583589941805,0,0,3,C
306,0,0.0005,0,0,-5.14534922399213e+54,1,-1,0.499672042709134,54.7114147178834,5.14534758246701e+54,0.999999999999989,6.35226818036601e-54,1.49737461122652e-06,0.000199380052990849,88,1.91269235064786,1.87245574219153,1.89344936811585,1.72834987173463e+53,5407699958416.87,8.15364446628964,184.198821281573,0,361234900515.3,11440360560.7561,-5.58525208645853,0,0.520265277429871,1222071.19385818,717.350914150629,0.334745255499096,869.432698643982,960.728840933775,0,0.13447397012154,0.000172048962312841,0.113989358838553,0,1,8,Z
307,0,0.0005,0,0.298665554931353,0.924401494188654,0.0378490125620417,0.94331794311171,0.0240866112268511,-0.00228141022393637,-0.00263001394895834,0.778011013891911,74.5398124709024,2.39307013936655e-06,0.000824753277376471,88,0.274865218219325,0.0983225789449724,0.0663989306424528,0.023655143218696,0.000645170374919957,0.796441223825283,-0.0438407605005927,0,0.0013536158852014,0.000166774195062486,0.199896992202611,0,2.03754124782787,150.785948318213,707.150926651704,2.22044604925031e-16,10.6559997778633,51.4678245060491,3.3378204098917,0.00266924608136638,0.000366211410736009,0.167595621689095,0,0,4,D
308,0,0.0005,0,0.303648223988441,0.921886317519206,0.0391733478605008,0.94260696514461,0.0248725403560796,-0.00515192733016709,-0.00594889570612656,0.769610865289154,73.6628835711377,3.11075758902192e-07,0.0011872858222169,88,-0.592399423111695,-0.827170281863732,-0.780433636744632,0.0239518559098084,0.00418591648440281,-0.0689214971779169,-0.356611402097222,0,0.00200188044274119,0.000165969013919266,0.199435270013863,0,1.57527547918509,326.872574544976,702.24483466506,0,30.1850347937924,50.4428716798635,0.267752232155871,0.00336632915989749,0.000243017749013521,0.16758188990531,0,0,3,C
309,0,0.0005,0,0,-3.58278415185298e+53,1,-1,0.49967135539309,53.5542205059279,3.58278300883432e+53,0.999999999999994,9.02595773733121e-53,3.12358502500133e-06,1.37014326675716e-05,88,1.93419755394575,1.86906262441364,1.91960328310342,1.21637417482588e+52,2917142803278.47,8.35096519351418,184.198324980683,0,194865584798.048,6043251888.59422,-5.5241174701144,0,0.519951812586982,1166379.18123085,719.928083132047,0.326224119088133,868.268089492813,960.042235807515,0,0.132882362411652,0.000174026035945159,0.115281007405323,0,1,8,Z
310,0,0.0005,0,0.294107934694762,0.927549173390413,0.0362578824250557,0.943460743458839,0.0230804910791321,-0.00155481555929586,-0.00179164778052521,0.789268365383215,74.5513349034273,3.04987358502676e-07,1.73908116047588e-06,88,-0.918839051124477,-1.09650054680703,-1.07962168044468,0.0235955482983905,0.000189735977826677,0.0668610332972664,-0.363429710127423,0,0.00119223463614024,0.000166698289329638,0.200061377246963,0,1.75429434865187,226.386971419567,703.913115372807,0,26.8148182095928,47.0136385983545,0.989851714175094,0.00287043102860794,0.000274836967490084,0.167586190487384,0,0,2,B
311,0,0.0005,0,0.304190262160373,0.922531484267971,0.0388651637364129,0.94266661484791,0.0246548954952719,-0.00583223346762564,-0.00673704753746018,0.771716895410633,73.6982461366352,2.59395016488125e-07,1.39666494748939e-06,88,-0.644215123925524,-0.803438346508157,-0.828614997036597,0.0239269622776435,0.00507401162000742,-0.108781775278272,-0.368708603745407,0,0.00212843321394617,0.000165820998063333,0.199307710584798,0,1.57518247416452,325.182214918558,702.221048140731,2.22044604925031e-16,29.948076587875,50.0037516389247,0.280279050694565,0.00333799497618559,0.000241983911913653,0.167585045172369,0,0,3,C
312,0,0.0005,0,0,-1.27226837879334e+55,1,-1,0.499672303440926,55.1045785947203,1.27226797290048e+55,0.999999999999986,2.57808828283353e-54,3.96923965273987e-05,0.000192228046870742,88,1.92431604763071,1.93754421954183,1.90757841456756,4.25855932392385e+53,6723782854328.37,8.08945599098397,184.198983281351,0,449149272056.83,14323781703.6034,-5.60563220573148,0,0.520625086666954,1285193.46372287,714.436674917367,0.343987686152281,870.642983580657,961.437890057114,0,0.136182441611236,0.000169894377897176,0.112583425961212,0,1,8,Z
