Model_No,KS,AD,SW,WX,Fit,TIC,Willmott,Russell_Pr,Russell_Mr,SG_Mr,Anova,Dvure,DTW,DTW_D,CodExp,N_nAIC,N_BIC,N_FPE,ITAE,V_ess,V_Tr,V_Ts,V_Mp,V_MESR,V_MRSR,V_Var,V_DifS,Harris,rwi,IAU,ess,Tr,Ts,Mp,MESR,MRSR,Var,DifS,Flag,ID_norm,Category
1127,0,0.0005,0,0,-6.08716493989972,0.117106866807221,-0.86677548091626,0.0034005858668839,-0.168627021547058,-0.209468303063419,1,0,2.15623767700021,3.15544362088405e-30,2,1.8786010471727,1.87869733591059,-1.00234130259732,1.46701233817281,1.56758331904311,3.2244427754214,0.774010186014566,0,0.169259974425375,3.44049239291214e-05,0.0614916003934847,0,3.63204221559079,5899.83940924172,104163.488764118,2.86326655718483e-07,608.184438382164,885.629988751979,0,0.00117627084318344,1.08751091690693e-05,0.0239572511224927,0,0,7,G
1128,0,0.0005,0,0,-6.46987127515826,0.124215154481511,-0.873601259636433,0.00363006012112085,-0.177278686144114,-0.220777061893794,1,0,2.39496700647176,1.26217744835362e-29,2,1.87860167788107,1.87869796677937,-1.00233410501917,1.54623381372609,1.65253822786768,3.23474118508764,0.807986544212236,0,0.178391519768034,3.39131245755316e-05,0.0643150407011888,0,3.6439224303866,5968.51607808878,104163.593124794,5.43721044188317e-07,661.05986421329,947.456122345161,0,0.00126449346484073,1.14723793844147e-05,0.0239242605924095,0,0,7,G
1129,0,0.0005,0,0,0.0917267759675118,0.0136168478273347,0.0492201666078909,0.00139094938437008,-0.0227464504158892,-0.0265243956656062,1,2.63458983877505,0.0354245407614749,0,2,1.79994470921299,1.80008457539233,-1.59426914244276,0.185822886142249,0.193761521940032,-0.432405964491573,-0.765779507553864,0,0.0212129820899706,4.23695756753119e-05,0.0285663987378626,0,3.48355856257974,10471.3102134786,104162.842901386,4.77839989798667e-13,154.284615430754,370.164444023477,2.3073945013399,0.00073070989172716,7.99294748589586e-06,0.0242883804366569,0,0,3,C
1130,0,0.0005,0,0,-1.44431635364537e+15,0.999999999999982,-0.999999999999997,0.580502402920049,13.6307541635681,42732092868961.9,1,0,1.17009106985617e+21,4.04649395068829e+15,2,1.87860743914988,1.8787673114413,-1.00226835559295,75495802572104.7,361642850873.827,9.02162419125225,8.67078981213801,0,6.71153494239284e+16,124584344134429,-4.51307479823324,0,1.27670726017084,1.2379437170179e+22,0.121995933477844,7.5,650.475064485053,-1175.76908891969,0,0.786130802790771,2.61181038733392e-12,1.00260859143151e-08,0,1,8,Z
1131,0,0.0005,0,0,-10.0611515143229,0.195545253181561,-0.914579482914635,0.00905253607736429,-0.25792903693972,-0.326426085006013,1,0,5.29921030857926,7.99233558377672e-24,2,1.87860426301925,1.8787641345029,-1.00230460312525,2.28806067585042,2.41900027183749,2.01428830673301,3.29620999503241,20.2157747661098,0.26131547841042,4.36026834106027e-05,0.0835735298438227,0,3.6938498376533,7641.87015442725,104164.271475761,8.7513445770071e-06,57.1782521237174,1040.94362411189,1.62015941829783,0.00201856471243269,1.28682240824157e-05,0.023804942891377,0,0,8,Z
1132,0,0.0005,0,0,0.0795854249630925,0.0138014133894232,0.0361932146642765,0.00139192510149784,-0.0230543081941109,-0.0268879096213294,1,1.90956415798374,0.0363894171509759,7.88860905221012e-31,2,1.81400647979086,1.81411813130419,-1.52346675023936,0.188368907547817,0.196489402017508,-0.42898436334027,-0.763829003407588,2.22044604925031e-13,0.0215128529169017,4.23537564380688e-05,0.0287511388657201,0,3.48377429096061,10455.5243797333,104162.843682891,7.95807864051312e-13,155.001758828397,369.79305505052,2.29404963644713,0.000730784755004037,7.98992823656481e-06,0.0242877035555498,0,0,3,C
1133,0,0.0005,0,0,-5.24808837181181,0.101830196287494,-0.848863501218631,0.003155682153479,-0.149556476009786,-0.184641439692838,1,0,1.67743646105271,0,2,1.87860720316491,1.87873528443238,-1.00227104882589,1.29315086753648,1.38065171648684,2.56242797706786,0.506782285163349,0,0.14932069485086,3.5488711065138e-05,0.0590610077028676,0,3.62116141341994,6166.03512587994,104163.44690371,8.04302402457324e-10,556.282500719721,792.9487706759,6.47544551313217e-07,0.00114068135493414,1.0921780526636e-05,0.023988602861776,0,0,7,G
1134,0,0.0005,0,0,-5.67755894775581,0.109595914795951,-0.858587458757164,0.00338982725365607,-0.159321384475536,-0.197334283210303,1,0,1.91569496985323,0,2,1.87860702864949,1.87873510987258,-1.00227304050871,1.38207200512566,1.47591940856919,2.51868942129749,0.519379360511652,0,0.159507381438119,3.493654627421e-05,0.0620117044632657,0,3.63393658877987,6244.0752823225,104163.557362744,1.38935618565483e-08,606.194574010159,851.038596931116,8.77724559700255e-09,0.00123392796772972,1.16164912848938e-05,0.0239574589910723,0,0,7,G
1135,0,0.0005,0,0,0.131687855944095,0.0130098566510176,0.0921476231694307,0.00138799757084874,-0.0217316326672843,-0.0253269520086128,1,9.11450378714018,0.0323367531133658,7.09974814698911e-30,2,1.75204984188262,1.75224110899782,-1.76541028775668,0.17743303226351,0.184772392784422,-0.419184331595222,-0.760291657450577,3.99680288865056e-13,0.0202773468438836,4.24217044951512e-05,0.0282863979264988,0,3.48367645985249,10466.853117668,104162.84449578,7.85149723014911e-13,155.361172642157,369.416766978318,2.28073352955616,0.000730942054391345,7.98718510068089e-06,0.0242874192826137,0,0,3,C
1136,0,0.0005,0,0,-2.15331709101088,0.0489169660825167,-0.699357493624449,0.00326072922347477,-0.0773884402800578,-0.0927836283061109,1,0,0.426498478562313,5.04870979341448e-29,2,1.87862060300667,1.8788440605739,-1.00211810924132,0.650087145207712,0.690401759725159,0.125892352350522,0.652099409184338,22.8006418453479,0.0763576560865981,6.29559905126005e-05,0.0605866886435822,0,3.5844704574866,9504.88726095334,104163.589683486,3.27180060821775e-10,438.616130862473,502.37959066105,1.83794601047353,0.00137809154515753,1.29337239124789e-05,0.0241285518461984,0,0,5,E
1137,0,0.0005,0,0,-4.4500256784029,0.0876668098837375,-0.826420768241002,0.00465512863720363,-0.13102241322545,-0.16068894926483,1,0,1.26551992630005,1.82258423542263e-26,2,1.87862060567928,1.87884406324719,-1.00211807873508,1.1259327266272,1.20752113957592,0.574927240911886,1.43199919178545,25.9230517167162,0.129242710191485,6.20928080853323e-05,0.071449349068411,0,3.61573858893419,9823.67269331001,104163.937751362,1.22083936737738e-07,601.384626967554,674.265874615364,1.84618989509897,0.00169486019032327,1.3164455483314e-05,0.0240286174085267,0,0,7,G
1138,0,0.0005,0,0,0.117371682652842,0.0132272126181115,0.0768110193502627,0.00139388705612015,-0.0220933273665069,-0.025753589365931,1,6.15166409072043,0.0334237572313343,3.15544362088405e-30,2,1.71871268869096,1.71905443206396,-1.83978662366603,0.180430458045176,0.187983920407532,-0.497967672514236,-0.791836315857865,3.10862446895044e-13,0.0204834800377798,4.24030805394683e-05,0.0276429205290352,0,3.48188304283377,10603.4122118278,104162.833970389,1.02051700423544e-12,147.360056878869,422.192716510795,2.55093572685605,0.000730093888501868,8.03467681915774e-06,0.0242955908629783,0,0,4,D
1139,0,0.0005,0,0,-3.34154661304576,0.0686210869635803,-0.782231294568529,0.00315425196168093,-0.105530547567678,-0.128116957384106,1,0,0.809932456879276,1.79868174999443e-26,2,1.87865973733427,1.87904215967411,-1.00167131391009,0.897477574485025,0.956107681165424,0.33143378229894,0.166683178032641,11.1038009611409,0.103355971547939,4.74581691183657e-05,0.0596751509533032,0,3.59786927548424,8409.12420270525,104163.577539833,5.02186114914593e-09,479.512434670614,564.254095054931,0.762900755194895,0.00130448120126705,1.25190325776758e-05,0.0240738614222126,0,0,5,E
1140,0,0.0005,0,0,-4.28412324086659,0.0847512600500796,-0.820510168357125,0.00613815510103237,-0.126853572223378,-0.155330321875721,1,0,1.17100579448518,5.04870979341448e-29,2,1.87865941604366,1.87904183830179,-1.00167498288734,1.0888691671105,1.17998247285966,0.77129799038309,2.72321439831805,31.1871740701513,0.125711277679678,6.97989464946374e-05,0.077368085398758,0,3.62802609888256,10345.9504508426,104164.119949102,1.07188818887494e-06,669.440926011558,1267.42235421465,2.54164920216191,0.00191589824488678,1.34016876982901e-05,0.0240011139850839,0,0,8,Z
1141,0,0.0005,0,1.76065130583799e-52,0.862940278623189,0.00202831565775216,0.923030026760637,0.0012687212430552,-0.000655067081503877,-0.000754458094272659,1,93.2479829582241,5.43168280407735e-05,0,2,-1.98646693188975,-1.98713110029815,-2,0.0150807509309787,0.000448347491495582,0.974047634775724,0.00318272583614902,0,0.00276338526750739,4.34910019618274e-05,0.0295994311215594,0,3.49147712046233,9698.5227042222,104162.881921015,4.05009359383257e-13,147.09343502407,200.589500189178,0.153558741049231,0.000664967698596136,7.75963138385283e-06,0.0242542017293667,0,0,1,A
1142,0,0.0005,0,0,-5.75843094690212,0.111071603666974,-0.860289103898272,0.00330002808261632,-0.161170222423405,-0.199742315575758,1,0,1.96174120529349,3.15544362088405e-30,2,1.87861565476917,1.87877552915005,-1.00217458887995,1.39890413004964,1.4942800628333,2.92793133290782,0.655631224136802,0,0.161433939342086,3.48301562832217e-05,0.0605471902778935,0,3.62791086541527,6012.54544405912,104163.474821805,9.28523009591231e-08,591.768849006347,848.56876751827,0,0.00116436169374881,1.09273146668858e-05,0.0239695792550575,0,0,7,G
1143,0,0.0005,0,0,-6.27959650012523,0.120669262686963,-0.870293757274141,0.00357562023139863,-0.17297362296693,-0.215146877770008,1,0,2.27504686957838,0,2,1.87861728982348,1.8787771646202,-1.00215592658555,1.50680548943302,1.61010237336921,3.07805544648681,0.745068963857371,0,0.173882629718714,3.41592343306719e-05,0.0638360853566198,0,3.64182188977129,6028.39353136833,104163.586441063,3.42467820324543e-07,647.754907857349,923.182592659447,0,0.00125874299986162,1.15052374397069e-05,0.023930991299892,0,0,7,G
1144,0,0.0005,0,1.76077890770624e-52,0.862940278622007,0.00202831565777006,0.923030026761002,0.00126872122762773,-0.000655067081843483,-0.000754458094663901,1,93.2479829581622,5.43168280809914e-05,0,2,-1.92017265835878,-1.92075638436844,-2,0.0150807509309069,0.000448347493232859,0.974047634747312,0.00318272582137568,0,0.00276338526770814,4.3491001961771e-05,0.0295994311215286,0,3.49147712046381,9698.52270435229,104162.881921018,9.05941988094128e-14,147.093435021735,200.589500192874,0.1535587398664,0.000664967698606033,7.75963138379382e-06,0.0242542017293339,0,0,1,A
1145,0,0.0005,0,0,-4.99715909651152,0.0973272039294376,-0.842347427852083,0.00468639032807697,-0.143606607806036,-0.176930781890948,1,0,1.52947301762285,0,2,1.87861972869622,1.87884318604108,-1.00212808892726,1.23970661319453,1.33231965854692,0.949004320075255,1.86675231858265,23.0336242484395,0.141396919132346,5.70512773171181e-05,0.07204012809564,0,3.63288730904368,8907.71434676088,104163.941353803,8.98483228262137e-07,659.753090224488,1153.33826718908,2.13692042434561,0.0017322967274271,1.30033473772261e-05,0.0239878779093634,0,0,8,Z
1146,0,0.0005,0,0,-5.12024702167233,0.0995109887307792,-0.845363993273934,0.00572594031083628,-0.146240723054426,-0.180342110571242,1,0,1.58344538130769,1.52723471250788e-27,2,1.87861919641543,1.87884265362492,-1.00213416451784,1.26389304143499,1.36345365345296,0.879203403182738,2.76854648668968,28.5317377628443,0.144539271235486,6.37895444003963e-05,0.0773348270160678,0,3.63685759237815,9813.91801901352,104164.123716337,1.65964136389363e-06,685.853451755542,1262.40486301533,2.26187035557621,0.00190189094173338,1.33371854075393e-05,0.0239756521020255,0,0,8,Z
1147,0,0.0005,0,2.4484949756569e-52,0.862940278624445,0.00202831565773307,0.92303002675944,0.00126872122990639,-0.000655067081071932,-0.000754458093774946,1,93.247982958388,5.43168279603379e-05,0,2,-1.91893861230526,-1.91955381542675,-2,0.0150807509312148,0.000448347490046963,0.974047634758855,0.00318272582394708,0,0.00276338526741218,4.34910019617719e-05,0.0295994311215793,0,3.49147712046137,9698.52270426019,104162.881921018,4.36095604072761e-13,147.093435017212,200.589500187406,0.153558740139581,0.000664967698600384,7.75963138409359e-06,0.0242542017293615,0,0,1,A
1148,0,0.0005,0,0,-4.94189919015203,0.0963590617859671,-0.841064964125496,0.00306927711510215,-0.14256365102515,-0.175581147151124,1,0,1.51739112486754,0,2,1.87862309016711,1.87881475740296,-1.0020897193953,1.22969968469051,1.31253292271047,2.36111717388828,0.424002252884965,0,0.14204945033971,3.58833843485321e-05,0.0581171438739465,0,3.61679851236752,6257.2636767362,104163.42729277,1.29091954903515e-08,543.147282695982,760.529342207486,7.9905431404903e-05,0.00112409741550132,1.08913871079569e-05,0.024000561557301,0,0,6,F
1149,0,0.0005,0,0,-5.13191206100774,0.0997469055856591,-0.845985928248958,0.00324873121354815,-0.146891796191996,-0.181185862826976,1,0,1.61603690294819,0,2,1.87862130646685,1.87881297324905,-1.00211007964853,1.26899092762848,1.35448868493458,2.05412320051324,0.331045989883957,9.61453139325386e-12,0.146496169921267,3.56396613583807e-05,0.0605434670680499,0,3.62705411847935,6456.52465684158,104163.534704592,2.13348654298784e-08,568.825921437881,789.434512778927,0.000628516872369644,0.00121475269467119,1.1717851274197e-05,0.023980336244606,0,0,7,G
1150,0,0.0005,0,1.76064961391515e-52,0.862940278620732,0.00202831565778933,0.923030026761675,0.00126872124062582,-0.000655067082196858,-0.000754458095071131,1,93.2479829580356,5.43168281446696e-05,0,2,-1.82403857037632,-1.82453426489552,-2,0.0150807509307757,0.000448347494589107,0.974047634704515,0.00318272578975995,0,0.00276338526796571,4.34910019618871e-05,0.029599431121515,0,3.49147712046295,9698.52270426063,104162.881921017,2.77999845366139e-13,147.093435016606,200.589500183474,0.15355874032128,0.000664967698594203,7.75963138387767e-06,0.0242542017293539,0,0,1,A
1151,0,0.0005,0,0,-3.08126046135484,0.0642449443656948,-0.768400816436253,0.00274302690706735,-0.0994946792202857,-0.120478970255573,1,0,0.716179723522759,2.83989925879564e-29,2,1.87863763549345,1.87892467932038,-1.00192367450185,0.84388295348325,0.898826062612653,0.475079071652967,-0.388077500055709,0.532636663295771,0.0974281911307137,3.86909826669949e-05,0.0542805528738683,0,3.59200497201331,7463.5517006109,104163.393999377,1.51557166816474e-09,430.768752026024,548.831623527752,0.296643603167612,0.00111719133713303,1.16713004046822e-05,0.0240848711219753,0,0,4,D
1152,0,0.0005,0,0,-3.78009031835291,0.0760792084038777,-0.80223703785013,0.00341974849991624,-0.115717044463499,-0.141074639835913,1,0,0.98153917023083,1.69838597450463e-25,2,1.87863688828349,1.87892393192038,-1.00193220508627,0.988264540305831,1.05338126825428,0.386430708856225,0.276471114629228,13.4576991349937,0.113742969180149,4.90367649960478e-05,0.0631789364650864,0,3.60573576844672,8713.65616401881,104163.696952919,1.00398525049172e-08,514.198668525142,614.250638199058,0.741924481151157,0.00140597019745576,1.27912605028335e-05,0.0240486806142263,0,0,5,E
1153,0,0.0005,0,1.76078304740142e-52,0.862940278543378,0.00202831565894579,0.923030026747391,0.00126872124274488,-0.000655067092210459,-0.000754458106608347,1,93.2479829568406,5.43168292640658e-05,0,2,-1.77042085373873,-1.77058500214741,-2,0.0150807509335821,0.000448347588987374,0.974047634463169,0.00318272556907088,0,0.00276338527423863,4.3491001961309e-05,0.029599431121879,0,3.491477120467,9698.52270394278,104162.881921017,2.56683563293336e-13,147.093435029072,200.589500220045,0.153558739957482,0.000664967698604242,7.75963138388177e-06,0.0242542017293399,0,0,1,A
1154,0,0.0005,0,0,-2.79231565694042,0.0594242605148882,-0.75059288607232,0.00292046218613319,-0.0926592589117029,-0.11186723810284,1,0,0.617863482320257,0,2,1.87867591376952,1.87912192215135,-1.00148656961222,0.783629022871444,0.834236666012446,0.219972093121174,0.00700106281201954,7.96033065519803,0.0904758478647816,4.53655077996098e-05,0.0565569442980812,0,3.59012095934264,8209.11165681181,104163.479523878,1.81851422809132e-09,433.756210040603,528.394408969078,0.669626967949943,0.00121412733128102,1.22628908195229e-05,0.0240962852450186,0,0,4,D
1155,0,0.0005,0,0,-6.85855202118855,0.131521988820171,-0.879840151059638,0.0044144989689227,-0.185992647965147,-0.232188316529734,1,0,2.65131024786989,0,2,1.87867677521235,1.87912278381327,-1.0014767304812,1.62653733176293,1.73702959949877,1.34620092780542,1.11053412879936,13.0832898337178,0.186068216663722,4.335511973721e-05,0.0733476132402125,0,3.65408133067031,7892.32095385713,104163.999705537,1.50781716001802e-08,725.833210102454,855.699020097767,0.699709022947248,0.00167029967374825,1.26146574407911e-05,0.0238991733038762,0,0,7,G
1156,0,0.0005,0,0,0.0460323727269458,0.0143118126167523,0.000226342735816454,0.00139572831576567,-0.0239036251158783,-0.0278913830508206,1,0.67476165109422,0.0391207111375525,0,2,1.75161658399809,1.75171236803201,-1.76657000993773,0.195398366642895,0.204020965333685,-0.42984191675273,-0.762668585457659,0,0.0223277620617299,4.30995573792697e-05,0.0292198187547243,0,3.48412177909849,10429.0553592097,104162.844597292,3.5793590313915e-13,155.961973183251,369.365241438738,2.27844785270406,0.000730874650075203,7.98634711512595e-06,0.0242867985144818,0,0,3,C
1157,0,0.0005,0,0,-5.90260929112903,0.113710553133284,-0.863210226000957,0.00334283251503734,-0.164442827427061,-0.204008179413285,1,0,2.04596376949909,7.88860905221012e-31,2,1.8786081166389,1.87873619813869,-1.00226062360513,1.42877708537764,1.52641704040721,3.05159047825778,0.705163559846737,0,0.164863722444003,3.46437943714072e-05,0.060958769944735,0,3.6297289439275,5964.41091132868,104163.481227967,1.57155261248931e-07,601.247809348901,860.752179985318,0,0.00116982227803,1.09090125885773e-05,0.0239642042103993,0,0,7,G
1158,0,0.0005,0,0,-5.83885170461622,0.112540591917834,-0.861919682057854,0.00349677319072262,-0.162978419134495,-0.20209878325644,1,0,2.00851800407317,0,2,1.87860973676351,1.87873781867534,-1.00224213331225,1.41542397843539,1.51189730049232,2.7942920931576,0.632775114243357,0,0.163540907090086,3.47284776444807e-05,0.0632335550542979,0,3.63865859460016,6169.85817256451,104163.585843158,1.27730610977039e-07,628.133976845849,902.133063901975,0,0.00125808778275937,1.16081723336785e-05,0.0239401319938671,0,0,7,G
1159,0,0.0005,0,0,0.0680601820935895,0.0139766742038276,0.0238300799703174,0.00139320219348795,-0.0233462160841181,-0.0272326993446046,1,1.27549063192229,0.0373171164560419,0,2,1.66208135055585,1.66221794522662,-1.91617583958138,0.19078519078176,0.199078276911098,-0.437063504631928,-0.767100328991317,0,0.0217775562818098,4.26558989599967e-05,0.0288246386476304,0,3.48363673763239,10463.8034681283,104162.842700017,4.9560355819267e-13,154.260569774738,370.252723294463,2.31034411551805,0.000730652078669584,7.99352547159277e-06,0.0242883792576077,0,0,3,C
1160,0,0.0005,0,0,-31.2953644276952,0.914772805557805,-0.970799609107918,0.0109934332600289,-1.36949120115888,-0.955475144093714,1,0,44.8167146851965,1.01669182325789e-25,2,1.87861488815819,1.87880655330804,-1.00218333873944,6.69314558272307,7.16779968050095,7.03459034226061,2.14510025234503,1.79922006185189,0.744027971626121,1.99523011348134e-06,0.0203830488330085,0,3.88722231576712,1809.23053167375,104163.065213744,4.32457652177476e-06,22.1919070717574,691.341550824241,37.5518094899046,0.000696188647034737,1.63622282672039e-05,0.0242639145888187,0,0,8,Z
1161,0,0.0005,0,0,-5.70914056036838e+20,1,-1,0.567985638849033,19.2276625704504,1.68912803633274e+19,1,0,3.31895866993863e+28,2.25585645579483e+23,2,1.87861380834358,1.8788054732188,-1.0021956633017,2.52274621840321e+19,5.06205878529292e+15,6.15723815051918,8.67682273789634,0,9.33684499253624e+23,2.42796862873989e+21,-5.38005392017742,0,1.2767072610873,1.23794356842572e+22,0.121995933505395,7.5,650.475059359906,-1175.76909434955,0,0.786130802790771,2.61181054241269e-12,1.00260865034345e-08,0,1,8,Z
1162,0,0.0005,0,0,0.0611496008274095,0.0140817906466337,0.0164225283888303,0.00139387955276713,-0.0235211999986567,-0.0274394341253471,1,1.07433528117942,0.037878555118957,0,2,1.70479919434742,1.7049148623857,-1.86335926159552,0.192232941949566,0.200629438876596,-0.433782602942412,-0.765191489878366,0,0.0219527093223043,4.28200377339777e-05,0.0289647423180637,0,3.48382587687914,10450.3730141437,104162.843482292,9.29922805426031e-13,154.944691097752,369.88372231776,2.29727222270986,0.000730741023367212,7.99057417871117e-06,0.0242877384710893,0,0,3,C
1163,0,0.0005,0,0,-5.21079950159046,0.101160979463594,-0.847955324384872,0.00314559989476525,-0.14870588812303,-0.183537992530133,1,0,1.65759319915352,2.83989925879564e-29,2,1.87861451319239,1.87877438728293,-1.00218761847995,1.28542692639513,1.37232954721058,2.49743216725293,0.481726211306059,0,0.148410842982116,3.55368696494716e-05,0.0589690069160498,0,3.62078592944839,6193.23662593798,104163.447799984,6.45072351090903e-09,554.076762636982,788.56935037711,4.29526170186989e-06,0.00114142429695959,1.09647629774749e-05,0.0239902812932608,0,0,6,F
1164,0,0.0005,0,0,-5.59232530188497,0.108045806428163,-0.856756494218107,0.00337004810330428,-0.157383262200762,-0.194811536956561,1,0,1.86723239884499,0,2,1.87861463043597,1.87877450455634,-1.00218628030619,1.36440629410256,1.45693805645808,2.44356433937393,0.489573760965135,0,0.157480415308663,3.50464539385456e-05,0.0618221776185387,0,3.63305283214356,6278.59145536603,104163.555665335,3.80949494172e-10,603.38655989476,845.322964960852,6.85300438618697e-07,0.00123247240296557,1.16430373959037e-05,0.0239605105897841,0,0,7,G
1165,0,0.0005,0,0,0.0891046186498219,0.0136567034924596,0.0464047668672481,0.00139090560012706,-0.0228130633691414,-0.0266030412400058,1,2.50994153951662,0.0356319727775412,0,2,1.58992477013395,1.59010659531463,-1.96327901346314,0.186373135197894,0.194351074499663,-0.42606495156752,-0.76294028705238,0,0.0212895382670197,4.2464640866382e-05,0.0286907998831278,0,3.48377828522996,10456.1132564742,104162.843941518,4.77839989798667e-13,155.158806789404,369.674619957339,2.28978688021222,0.000730827833654723,7.9890192194054e-06,0.0242875677374993,0,0,3,C
1166,0,0.0005,0,0,-3.02840137005376,0.0633598260823142,-0.765338623125961,0.00276992038041557,-0.0982482652424525,-0.118905587599167,1,0,0.697662559051735,3.15544362088405e-28,2,1.87862932279611,1.87888457354496,-1.00201857302237,0.83287077504014,0.887027133508388,0.412054640806305,-0.417734438276812,1.13717832307638,0.0961784290568858,3.92321858599758e-05,0.0546415189005795,0,3.59213880870095,7563.31204733029,104163.408782629,1.16257581339596e-09,431.860997532557,547.698038089603,0.330456139838264,0.00113206176351107,1.17838264504762e-05,0.0240856616536388,0,0,4,D
1167,0,0.0005,0,0,-3.47180240982146,0.0708115183607425,-0.788080425296463,0.00466693669903728,-0.108272795200924,-0.13159709533771,1,0,0.850927226356325,3.15544362088405e-26,2,1.87862834683989,1.87888359734052,-1.00202971403344,0.922216768675868,0.986525387704087,0.453875785887657,1.99350016692755,29.9256821141622,0.107382308833204,7.00280022513068e-05,0.0705746669140252,0,3.60554804435151,10231.981626052,104163.885360504,5.65934055174466e-08,558.493559054402,1083.3511865157,2.50408954951085,0.0016904200490814,1.33160525506365e-05,0.0240705199694234,0,0,8,Z
1168,0,0.0005,0,0,0.0811491085251698,0.0137776199922732,0.0379153464700087,0.00139737736471022,-0.0230123122601058,-0.0268383144736103,1,2.02119523523607,0.0362611191563531,0,2,1.34126754201682,1.3415450815934,-1.99786375640203,0.188032329623865,0.196128782813149,-0.527116860318462,-0.803756819309328,0,0.0212895696817416,4.23569297890851e-05,0.0275633140442154,0,3.4814792354537,10637.8451740906,104162.830025413,8.20676859802916e-13,144.855288650218,422.366119280967,2.6811006202871,0.000729730181156217,8.05511674989927e-06,0.0242984938052509,0,0,4,D
1169,0,0.0005,0,0,-2.27731147640225,0.0509441820437631,-0.711357153937581,0.00254224877578586,-0.0805098530724393,-0.0966661998735381,1,0,0.461720215518516,2.55590933291608e-28,2,1.87866877026149,1.87908298586259,-1.0015681568525,0.677108774224024,0.720139252880746,0.129048183497321,-0.520269311063191,0.781912889559111,0.0782951722943322,3.99375728978969e-05,0.0512807990645808,0,3.57963311962709,7671.43518264887,104163.307981602,2.12678763489293e-10,376.922540771028,476.306752298684,0.525193258683831,0.00105820013525396,1.15311573066865e-05,0.0241285697168028,0,0,4,D
1170,0,0.0005,0,0,-6.32227723686027,0.121455921285584,-0.871022097119125,0.00429402053593764,-0.173863552726157,-0.216310275545437,1,0,2.29727830356483,2.22648101889578e-26,2,1.87866849604469,1.87908271157605,-1.00157128859493,1.51532565965698,1.62108377439534,1.10805702852438,1.63215598652318,14.9434523644285,0.173219662329889,4.60153733500245e-05,0.0724145758084167,0,3.64451862078369,8290.76840227156,104163.980676904,1.56577936394342e-07,683.205238558164,804.207000667161,0.815144716563299,0.00166130546938612,1.27242241676632e-05,0.0239284979178485,0,0,7,G
1171,0,0.0005,0,2.40580159547205e-52,0.862940278622114,0.00202831565776805,0.923030026759119,0.00126872124247002,-0.000655067081483464,-0.000754458094249122,1,93.2479829583609,5.43168280106102e-05,0,2,-1.9679061458963,-1.96850201185461,-2,0.0150807509312769,0.000448347492658208,0.974047634773925,0.003182725838202,0,0.00276338526741758,4.34910019613716e-05,0.0295994311215525,0,3.49147712046283,9698.52270419263,104162.881921019,7.28306304154103e-14,147.093435015909,200.589500183778,0.153558740003024,0.000664967698601667,7.75963138404343e-06,0.0242542017293543,0,0,1,A
1172,0,0.0005,0,0,-5.49493375809699,0.106280871966831,-0.85461485686186,0.00322398162305947,-0.155180051070969,-0.19194577125101,1,0,1.81229053313327,0,2,1.87863083295113,1.87885429312011,-1.00200133365413,1.34430684082892,1.43557631613223,2.70519500207085,0.566324816676937,0,0.155161232561671,3.51704061625278e-05,0.0597893998951615,0,3.62453579920108,6102.62210522607,104163.46273862,2.2744321093171e-08,569.939943296303,815.123023140942,0,0.00115408559728858,1.0959810468825e-05,0.0239796031995622,0,0,7,G
1173,0,0.0005,0,0,-6.08265597805885,0.117022592772151,-0.866682594296051,0.00352369411977138,-0.168512544220643,-0.209318832171001,1,0,2.15406020191077,7.88860905221012e-31,2,1.87863288031013,1.87885634099981,-1.0019779612557,1.46599121344252,1.56620342565891,2.92511776538661,0.683653754995905,0,0.169220927368853,3.44137007939254e-05,0.0633679860477203,0,3.6397355150263,6089.96793177967,104163.580035744,2.02292456563669e-07,632.985876309708,908.308918631345,0,0.00125324527612172,1.15387159948937e-05,0.0239376498210178,0,0,7,G
1174,0,0.0005,0,2.43898185099366e-52,0.862940278624527,0.00202831565773188,0.923030026759661,0.00126872125788862,-0.000655067081096967,-0.000754458093803811,1,93.2479829583758,5.43168279812847e-05,0,2,-1.96830729668282,-1.96883968273702,-2,0.015080750931169,0.000448347489646395,0.974047634787954,0.00318272584573838,0,0.00276338526738189,4.34910019612289e-05,0.0295994311215701,0,3.49147712046546,9698.52270420895,104162.881921018,4.70734562441066e-14,147.093435015661,200.589500187172,0.153558741140314,0.000664967698599704,7.75963138383402e-06,0.0242542017293516,0,0,1,A
1175,0,0.0005,0,0,-5.50260757957443,0.106419779113275,-0.854785824350904,0.00322988633504933,-0.1553542974557,-0.192172336776511,1,0,1.81644791487606,0,2,1.87864729537198,1.87893434165569,-1.00181338513426,1.3458893965821,1.43731548806336,2.75577288978239,0.585516115648472,0,0.155376576992986,3.516037336415e-05,0.0598405595181133,0,3.62468036874323,6084.45564034058,104163.461468248,3.30773550771823e-08,571.998107308003,820.677313745512,0,0.00115302759670771,1.09212483328207e-05,0.0239785511776753,0,0,7,G
