Model_No,KS,AD,SW,WX,Fit,TIC,Willmott,Russell_Pr,Russell_Mr,SG_Mr,Anova,Dvure,DTW,DTW_D,CodExp,N_nAIC,N_BIC,N_FPE,ITAE,V_ess,V_Tr,V_Ts,V_Mp,V_MESR,V_MRSR,V_Var,V_DifS,Harris,rwi,IAU,ess,Tr,Ts,Mp,MESR,MRSR,Var,DifS,Flag,ID_norm,Category
841,0,0.0005,0,2.04568913991434e-36,0.867336579974113,0.00176171260897045,0.904295873156196,0.00111139856232817,0.000410471563564096,0.00047290801529476,1,76.1934489584392,0.00300942576156074,7.64503431000438e-05,1,-1.82622001064588,-1.82590130979321,-2,0.133500523810355,0.00201904820133336,0.165500911650818,0.00562711510926306,13.2391718003039,0.00443439972681849,7.19483912641214e-05,0.0478955953813164,0,3.21613635593869,21192.0749011455,966600.700252787,1.25055521493778e-12,114.138244799273,226.614097377328,4.18403285731193,0.00107362776229743,1.10289849973481e-05,0.0323155837244212,0,0,1,A
842,0,0.0005,0,0,-0.457987003874912,0.0197461055544057,-0.4444826194829,0.0013799459001371,-0.0328352587604154,-0.0384980403090642,1,0.100881356386072,6.14899982369808,7.45483122705695e-05,1,1.64656733320978,1.64712474127883,-1.93942015673932,2.50068889303542,2.72306253995404,0.259253556510034,0.472118857928512,14.0980834246288,0.0422920851758697,7.05279476857439e-05,0.0606098028579834,0,3.19403971022372,28942.5132139401,966600.179587825,9.9475983006414e-14,262.576427355442,332.956186381828,8.86846152070575e-11,0.0013011176396293,9.9261089018146e-06,0.0321786780553357,0,0,2,B
843,0,0.0005,0,0,-6758587333113.02,0.999999999995976,-0.999999999999571,0.589500796160597,11.2541724778252,179544653761.913,1,0,154227.914090243,0.461264408202835,1,1.64656641173451,1.64712381957745,-1.93942081853793,3242691185428.69,6934.03710604545,19.6456991033604,15.0896321368755,0,74411702365208.7,113621690646.29,-4.07110145246016,0,2.962346383002,9.38780794438658e+25,388.022005045618,70,98.357816446991,-1742.31053165835,14.4237802385513,0.971629734012819,2.41003767523106e-14,3.08149794157133e-10,0,1,8,Z
844,0,0.0005,0,1.87602041206739e-36,0.867336579973656,0.00176171260897652,0.904295873156022,0.00111139856268242,0.000410471563559568,0.000472908015289653,1,76.1934489583453,0.00300942576060029,7.64503430940797e-05,1,-1.85242331653699,-1.85204969937993,-2,0.133500523810615,0.0020190481999407,0.165500911649129,0.00562711510859341,13.2391718003269,0.00443439972689157,7.19483912630544e-05,0.0478955953812913,0,3.21613635593891,21192.0749011023,966600.700252817,1.57740487338742e-12,114.138244798217,226.614097381333,4.18403285763502,0.00107362776229299,1.1028984997437e-05,0.0323155837244282,0,0,1,A
845,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.6465827144729,1.64720147251334,-1.9394091089165,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
846,0,0.0005,0,0,-18611.1687788971,0.999169174227227,-0.999926675037259,0.70016463725097,2.69447272585059,492.851057807655,1,0,27179.8054081593,0.0187969320672169,1,1.64658175984152,1.64720051764771,-1.93940979465256,18951.8189601704,491.693987646699,44.3542914984949,14.9745589164991,0,1106.9053975888,0.367393382953772,-1.68288990924069,0,1.89271884206734,1.52197181172907e+27,268.076421778529,69.9999999999898,6.24042056619913,-1650.61883424126,392.319031320378,0.971629734013389,5.90158207385592e-15,7.00080189662384e-11,0,1,8,Z
847,0,0.0005,0,1.99080162311699e-36,0.867336579975296,0.00176171260895479,0.904295873157267,0.00111139856249012,0.000410471563511205,0.000472908015233919,1,76.1934489583958,0.00300942575983942,7.64503431000438e-05,1,-1.93820317184333,-1.93788127685643,-2,0.133500523808887,0.00201904820245602,0.165500911650839,0.0056271151074525,13.2391718002948,0.00443439972681594,7.19483912642196e-05,0.0478955953813127,0,3.2161363559392,21192.0749012279,966600.700252819,7.38964445190504e-13,114.138244799526,226.614097373747,4.18403285710958,0.00107362776229373,1.10289849974901e-05,0.0323155837244129,0,0,1,A
848,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64657502043273,1.64716310348664,-1.9394146355283,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
849,0,0.0005,0,0,-80.4832590702358,0.997394232345289,-0.990099605325889,0.953889406867584,0.119191097659626,0.170291584383395,1,0,9064.58248515819,0.00124724132750312,1,1.64657417077696,1.64716225362238,-1.93941524580241,140.318219218505,133.071721898842,40.9214493820337,13.8137056690815,0,2.07500522581627,5.20230666855803e-05,-0.219592605812005,0,1.29099961635031,5.31454639470613e+27,217.04730372368,69.9999999999987,113.249639051766,-1709.78801277304,12.8302710589709,0.971629734013666,3.40477665027874e-15,5.7602527227962e-11,0,1,8,Z
850,0,0.0005,0,1.88133296596645e-36,0.867336579974374,0.00176171260896695,0.904295873155575,0.001111398564231,0.000410471563619589,0.000472908015358708,1,76.1934489586244,0.00300942576254613,7.64503430920916e-05,1,-1.85153623176387,-1.85110105073264,-2,0.133500523811223,0.00201904822367283,0.165500911649778,0.00562711510807283,13.2391718003189,0.00443439972702883,7.19483912642838e-05,0.0478955953813452,0,3.21613635593917,21192.0749011249,966600.700252804,1.3926637620898e-12,114.138244798818,226.61409737895,4.18403285741027,0.0010736277623003,1.10289849969824e-05,0.032315583724425,0,0,1,A
851,0,0.0005,0,0,-0.319389992038982,0.0178355451955619,-0.385712286518506,0.00131200115666274,-0.0297435295466334,-0.0348154372199826,1,0.112291554901849,5.01578589410506,7.4871613369139e-05,1,1.64659806195246,1.647278169956,-1.9393980833487,2.26144222263163,2.46554857081465,0.242207704157263,0.445222881533531,14.0970727503543,0.0387026059665566,7.07696449088909e-05,0.0596080325816435,0,3.19412072632228,28381.2029546764,966600.044155338,1.84741111297626e-12,255.501860218524,318.878498468546,2.08273398527581e-09,0.00127319189506835,9.92215565732643e-06,0.0321898600400835,0,0,2,B
852,0,0.0005,0,0,-5849080.3799605,0.999996197630604,-0.999999663777765,0.634181891048302,5.19140586299436,155381.844669242,1,0,45899.1269107115,0.0538270749847378,1,1.64659715317408,1.64727726095462,-1.93939873626635,4134624.73172051,1038.04251507628,36.8344340030364,15.0425054860937,0,1531380.6968378,1075.83255474672,-2.66123957335727,0,4.04198708630567,3.79681405681614e+26,305.440013956416,70.0000000000102,29.1179873403279,-1627.11020853359,67.6036449599918,0.971629734013791,1.06749999177598e-14,8.47781522130824e-11,0,1,8,Z
853,0,0.0005,0,1.86892133669492e-36,0.867336579970792,0.00176171260901385,0.904295873152691,0.00111139853577968,0.000410471564323365,0.000472908016170281,1,76.1934489584456,0.00300942576541499,7.64503430940797e-05,1,-1.85350937162739,-1.85292130928201,-2,0.133500523815212,0.00201904825739518,0.165500911647527,0.00562711509781278,13.2391718000681,0.00443439972740464,7.19483912641659e-05,0.0478955953812815,0,3.21613635593934,21192.0749011083,966600.700252743,5.6843418860808e-14,114.138244798916,226.614097379548,4.1840328576187,0.0010736277622892,1.10289849974752e-05,0.0323155837244286,0,0,1,A
854,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64663850746663,1.64747199088754,-1.93936901783279,Inf,Inf,-0.784279692783995,15.1321935483871,0,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
855,0,0.0005,NaN,0,-1.33491580711634e+157,NaN,-1,0.5,NaN,Inf,1,0,4.89368877303231e+19,2.03197727061718e+16,1,1.64692483865137,1.6477583923336,-1.93916285186321,1.79596386502193e+156,2.84289536197721e+26,0.569517341397841,15.1290273323472,0,1.25995372006268e+198,2.51625148493396e+196,-Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
856,0,0.0005,0,0,0.770539666271216,0.00304027174851657,0.758521649664794,0.00111259124482013,0.00430035732364985,0.00498794057245355,1,82.4769519789247,0.120480000150386,7.70903072572493e-05,1,1.46733682230358,1.46781957683314,-1.9927636863376,0.335631401054247,0.316591218843158,0.151491102189124,-0.0668946630412769,10.1104728450575,0.00819614446721222,6.7948629292468e-05,0.04786432220775,0,3.22269771269045,20775.3693107125,966600.767631918,1.4210854715202e-13,112.87977072747,397.94168628444,6.17043417698917,0.00112638629261754,1.19636595701366e-05,0.032316067212192,0,0,3,C
857,0,0.0005,0,0,-0.408309379053586,0.0190604795323753,-0.424763626386934,0.0013546247792077,-0.0317285952158897,-0.0371785436338632,1,0.106163570244846,5.72989181484109,7.46497891181974e-05,1,1.64655967008638,1.64708640317649,-1.93942566013995,2.41496576958422,2.63078645627122,0.253532148858296,0.463544767722364,14.1007167948271,0.041005089989121,7.0618211016981e-05,0.0602426435753566,0,3.19405876681883,28738.0412325597,966600.127641539,5.6843418860808e-14,260.162057539615,326.887356736206,2.6603164116068e-10,0.00129086777077939,9.92449387798823e-06,0.0321827505572094,0,0,2,B
858,0,0.0005,0,0,-235050134.674646,0.999999896929395,-0.999999990394579,0.615998006649899,6.79547709876005,6244202.22441093,1,0,62792.3817847971,0.097790051740205,1,1.64655874128894,1.64708547415113,-1.93942632713668,144758206.73493,1683.74852690907,31.0430467336867,15.0626598070938,0,163943377.862236,151794.214223421,-3.10694930899739,0,4.29785443992114,1.97811267252069e+26,329.953398599387,70.0000000000026,54.8341454183533,-1631.9783172905,29.67284091515,0.971629734013536,1.48306347065678e-14,1.26314505648827e-10,0,1,8,Z
859,0,0.0005,0,0,0.743938242844354,0.00339132541496925,0.721337913853377,0.00111801049302578,0.00501093340708556,0.00581929473007503,1,82.8921382771923,0.160822614463075,7.70770311593955e-05,1,1.36401809997509,1.3645368478589,-1.99787403331006,0.387206364572336,0.374709466384999,0.150414348916826,-0.0740955106487573,9.7637743781295,0.00891436270037985,6.75074889433586e-05,0.0476879991125477,0,3.22436533245845,20614.33561725,966600.781210719,2.8421709430404e-14,112.182525587587,402.213621856821,6.63291709937792,0.00113377895492372,1.21398702652463e-05,0.0323181940539888,0,0,3,C
860,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.6465757333752,1.64716381660405,-1.9394141234452,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
861,0,0.0005,0,0,-15.2773285600681,0.275808582340776,-0.950520271738194,0.00580505714486914,-0.341110935079886,-0.432195518026804,1,0,934.867664210311,1.56968088562698e-06,1,1.64657559733815,1.64716368053362,-1.93941422115647,28.0755115119959,30.6062167500359,9.77341943521293,3.60315004473133,0,0.429057850385606,3.09001634145328e-05,0.104151588613184,0,3.54581515856977,6651.22086104358,966606.796237081,0.000201531168301017,83.218858711748,3329.11901624489,20.3723252184339,0.00425441594290328,9.08284325210404e-05,0.0323454824098128,0,1,8,Z
862,0,0.0005,0,0,0.756019276178101,0.00323192385401415,0.738111765323293,0.00111566750749337,0.00469197143932012,0.00544586530661428,1,82.8671118581271,0.141982966608682,7.70837229392706e-05,1,1.40869290789487,1.40919194519843,-1.99638943396969,0.363934655666717,0.348604369243262,0.150958581436558,-0.0706418468646549,9.93515400570941,0.00859118606165472,6.77244478121948e-05,0.0477603272886282,0,3.22360322730364,20686.9456796824,966600.773955932,3.97903932025656e-13,112.491538256213,400.291466546978,6.42408281970779,0.00113029337709032,1.20576029350647e-05,0.0323172980836929,0,0,3,C
863,0,0.0005,0,0,-0.360627648138887,0.0184032618284027,-0.404465742677113,0.00133132899408785,-0.0306648192064322,-0.0359115830488349,1,0.106694726654543,5.34118907064197,7.47622430333942e-05,1,1.64656735286961,1.64712476094348,-1.93942014261966,2.33265533379136,2.54219169197165,0.24776462717204,0.454273806809294,14.0999358126584,0.0397701557760027,7.07009172408002e-05,0.0598976346286881,0,3.19409073941218,28544.1494777676,966600.081016364,2.55795384873636e-13,257.727590618661,322.284152283604,2.13740136700835e-10,0.00128127298936692,9.92320810317217e-06,0.0321865922252692,0,0,2,B
864,0,0.0005,0,0,-1537527.61013645,0.999986178026079,-0.999998798099663,0.643401057221888,4.61114575619829,40843.6448115592,1,0,40443.9401763668,0.0424627150790724,1,1.64656641808124,1.64712382592574,-1.93942081397977,1156533.81835422,868.97386553443,38.8767254172007,15.0322841944121,0,283837.706649409,176.050283734005,-2.47698127655287,0,3.17585481349563,5.91695568182563e+26,291.0303398773,70,16.8991430743243,-1630.51348952227,130.291191563353,0.971629734013781,8.77820157241051e-15,7.85383379015832e-11,0,1,8,Z
865,0,0.0005,0,0,0.720259124088956,0.00370361368589109,0.688966297075991,0.00112247321796638,0.00562149524266265,0.00653526970427754,1,81.7510719846207,0.200231833651132,7.70633767600469e-05,1,1.29005178266598,1.29061372653775,-1.99911544805557,0.432134944667773,0.4247638681328,0.14897001203215,-0.081212528158757,9.41308708616742,0.00953782599588338,6.70731152283734e-05,0.0475631319627565,0,3.22584863938359,20475.0499066087,966600.796764877,2.1316282072803e-13,111.609825075024,405.545804022805,7.03465247109616,0.00114080041633071,1.23035382225013e-05,0.0323198490790528,0,0,4,D
866,0,0.0005,0,0,-0.270876929670756,0.017168478976698,-0.362080370605884,0.00128870930334363,-0.0286586114609913,-0.0335259362667877,1,0.130124556910099,4.64672008201082,7.49619693763594e-05,1,1.64659040434123,1.64723983736718,-1.93940358479701,2.17766626484406,2.37537743599563,0.23775453455621,0.432842225879551,14.0835116604635,0.0374426387691033,7.08365648273509e-05,0.0592287118137123,0,3.19425104057829,28149.0458563247,966599.984974561,1.13686837721616e-13,252.95807139367,314.730090543309,4.33874491889696e-08,0.00126287944814516,9.92198704446755e-06,0.0321940038189441,0,0,2,B
867,0,0.0005,0,0,-378513.276479612,0.999947311858707,-0.999995478931734,0.655794298956968,4.00242169076272,10053.9173465185,1,0,36086.902637921,0.033496159607426,1,1.6465895269862,1.64723895979686,-1.93940421508124,307430.717929299,728.785353980202,40.9135135864774,15.0188033055911,0,48428.8677543665,25.7429032428399,-2.26169116523729,0,2.60688549769479,8.79263123247437e+26,280.660809133268,69.9999999999974,10.0969034578066,-1638.13359720041,233.296487728273,0.971629734013771,7.37478884720163e-15,7.29849419860982e-11,0,1,8,Z
868,0,0.0005,0,0,0.642444752999829,0.00472851009729714,0.585559913168835,0.00113785326775348,0.00753917981988877,0.00879390767946764,1,59.2778576401911,0.352940660634556,7.70247631732567e-05,1,1.12126589282101,1.12193978469559,-1.99988041156383,0.575754501380996,0.582717206496653,0.14432310766732,-0.104822093907988,8.27253165465254,0.0115532742259327,6.5691909992245e-05,0.0471781190164526,0,3.23072727910034,20018.8946170733,966600.852946478,8.5265128291212e-14,109.886447115545,412.505683965445,8.31805064015845,0.00116405103496449,1.28445335085686e-05,0.0323253285791603,0,0,4,D
869,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.6465155119246,1.64731829206574,-1.93945736321063,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
870,0,0.0005,0,0,-140.878354318939,0.994588833079615,-0.994247133255532,0.924793750589243,0.535431314413289,1.78956282453036,1,0,12253.2335107733,0.002841038901541,1,1.64662801985925,1.64743082760813,-1.93937655591926,241.48519760172,182.165900338648,45.0891451870998,14.4965679089701,0,3.62259482352059,0.000137145903143537,-0.29014400804796,0,1.18523941262124,4.19372148482655e+27,234.826513021091,70.0000000000025,99.6364522382794,-1691.66430306604,14.2516575438805,0.971629734013743,3.97570567243935e-15,7.02118454426151e-11,0,1,8,Z
871,0,0.0005,0,8.84518576039392e-36,0.867336579974546,0.00176171260896483,0.904295873156915,0.00111139856226744,0.000410471563519201,0.000472908015243023,1,76.1934489583518,0.003009425759657,7.64503430943282e-05,1,-0.679844043569779,-0.679796155266735,-1.99999999999994,0.133500523809361,0.00201904821182097,0.165500911650821,0.0056271151090388,13.2391718003227,0.00443439972680749,7.19483912634253e-05,0.047895595381327,0,3.21613635593893,21192.0749011141,966600.700252819,3.69482222595252e-13,114.13824479892,226.614097375177,4.18403285733417,0.00107362776229096,1.10289849971032e-05,0.0323155837244284,0,0,1,A
872,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64658266733176,1.64720142536063,-1.93940914277937,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
873,0,0.0005,0,0,-217768273.506729,0.999999888899295,-0.999999989657394,0.616292649541251,6.76231120603312,5785102.4698781,1,0,62147.58360596,0.0963685727615587,1,1.6465816676781,1.64720042546167,-1.93940986085549,134439749.619352,1664.51787180821,31.1522391239604,15.0623398408925,0,148886090.57812,137186.606036459,-3.09864975832354,0,4.27606421856431,1.91565663553635e+26,331.245811890131,69.9999999999949,55.8773039885667,-1632.22435940507,28.9378763042426,0.971629734013146,1.50916966675293e-14,1.29652666420441e-10,0,1,8,Z
874,0,0.0005,0,9.77210853373021e-36,0.867336579980836,0.00176171260888211,0.904295873162126,0.00111139858942322,0.00041047156261359,0.000472908014198969,1,76.1934489586031,0.0030094257512453,7.64503430868729e-05,1,-0.636783396423356,-0.636663595495468,-1.99999999999989,0.13350052380221,0.00201904811200393,0.165500911649199,0.00562711510719139,13.2391718003279,0.00443439972739389,7.19483912628938e-05,0.0478955953812861,0,3.21613635593945,21192.0749011062,966600.700252798,1.12265752250096e-12,114.138244798887,226.614097376432,4.18403285743481,0.00107362776231165,1.10289849974389e-05,0.0323155837244228,0,0,1,A
875,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64659805234064,1.64727816034182,-1.93939809025441,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
876,0,0.0005,0,0,-555054.35145856,0.999963358297236,-0.999996846493811,0.652029266451611,4.16866875355012,14743.814136752,1,0,36892.4657633962,0.0354967636795518,1,1.64659705582366,1.64727716358031,-1.93939880620796,440763.219114543,761.574397858926,40.3509573332391,15.0228689374381,0,78559.0169810725,43.7003205551916,-2.32367070374701,0,2.79274837647256,7.75225269162488e+26,283.837331756318,70.0000000000026,12.3477638047603,-1635.56891909477,186.443647944822,0.971629734013785,7.78660637771141e-15,7.43951769535101e-11,0,1,8,Z
877,0,0.0005,0,9.24080915982376e-36,0.867336579974597,0.0017617126089641,0.904295873157065,0.00111139856233829,0.000410471563518238,0.000472908015241913,1,76.1934489583049,0.00300942576028846,7.64503430925886e-05,1,-0.635304031169757,-0.63521454032667,-1.99999999999989,0.133500523809163,0.00201904820382026,0.165500911650565,0.00562711510815333,13.23917180031,0.00443439972680498,7.19483912630002e-05,0.0478955953813121,0,3.21613635593881,21192.0749011307,966600.700252812,1.80477854883065e-12,114.13824479906,226.61409737742,4.18403285731515,0.00107362776229364,1.10289849975464e-05,0.032315583724428,0,0,1,A
878,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64659035904378,1.64723979205861,-1.93940361733846,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
879,0,0.0005,0,0,-3105.49045316389,0.996556223283099,-0.999639291596191,0.752133690945838,1.91802065588458,80.8103777058961,1,0,22484.5128030104,0.0125740858134765,1,1.64658936993728,1.64723880270941,-1.93940432790312,3852.06699718251,382.744202890393,45.6942828019911,14.9272148158293,0,120.975112033667,0.0246105695528706,-1.19765377179072,0,1.66908871651626,1.97864970469969e+27,262.4008316506,69.999999999995,35.99139716115,-1657.3512336426,51.5957880934884,0.971629734013401,5.35206360264376e-15,7.00988629135291e-11,0,1,8,Z
880,0,0.0005,0,1.87617397868422e-36,0.867336579973376,0.00176171260897982,0.904295873155202,0.00111139859668028,0.000410471563996285,0.000472908015793028,1,76.1934489584492,0.00300942576136117,7.64503430930856e-05,1,-0.639074857394841,-0.638894272559556,-1.9999999999999,0.133500523811728,0.00201904821402366,0.165500911650677,0.00562711510785793,13.2391718002991,0.00443439972709024,7.19483912630477e-05,0.0478955953813641,0,3.21613635593901,21192.0749011074,966600.70025281,1.94688709598267e-12,114.138244798465,226.614097378667,4.1840328576227,0.00107362776228906,1.10289849976468e-05,0.0323155837244282,0,0,1,A
881,0,0.0005,0,0,-0.431472346932215,0.0193800442844013,-0.43412280037069,0.00136775516061595,-0.0322443803740488,-0.0377933398747304,1,0.104907680657872,5.92251162346319,7.4643546460634e-05,1,1.64661339380366,1.64735485176646,-1.93938706700246,2.45490745031074,2.67379002964205,0.254520126795069,0.467149367594628,14.105409862658,0.041608665726926,7.05850019458465e-05,0.0604494892399729,0,3.19398755193131,28867.9087317786,966600.167704841,9.9475983006414e-13,261.170933941927,330.441191211606,1.11421982751381e-10,0.00129650665157308,9.9241153883616e-06,0.0321805495177644,0,0,2,B
882,0,0.0005,0,0,-29567.6826949627,0.99944604388726,-0.999951844537359,0.690811471341296,2.89538846739672,783.939599789099,1,0,28389.6741785296,0.0206009381834654,1,1.64661243973698,1.64735389746567,-1.93938775258219,28858.2978908482,522.281903092063,43.9165584478358,14.9833986626664,0,1973.78198360409,0.718345457973085,-1.78740464183746,0,1.9522418404413,1.4149002460737e+27,269.666999514841,69.9999999999949,0.731785484356589,-1648.58915173879,3559.2475087705,0.971629734013403,6.07008211627784e-15,7.01243398566361e-11,0,1,8,Z
883,0,0.0005,0,1.91356167332236e-36,0.867336579973649,0.00176171260897659,0.904295873155992,0.00111139856249012,0.000410471563587507,0.000472908015321627,1,76.1934489583494,0.00300942576189752,7.64503430930856e-05,1,-0.640697194451265,-0.640363642220161,-1.9999999999999,0.133500523810643,0.00201904821980747,0.165500911649278,0.00562711510670859,13.2391718002938,0.00443439972684772,7.19483912630495e-05,0.0478955953812864,0,3.2161363559394,21192.0749011249,966600.700252842,1.4352963262354e-12,114.138244799098,226.614097377101,4.18403285726245,0.00107362776231518,1.10289849968429e-05,0.0323155837244227,0,0,1,A
884,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64655396368469,1.6474487725569,-1.93942975784219,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
885,0,0.0005,0,0,-15247907.3739581,0.999998499788407,-0.999999865482094,0.628324604728811,5.60752747291036,405065.568381904,1,0,46817.6460526832,0.0575995435920381,1,1.64665503431109,1.64754986798449,-1.9393571370666,10334970.3608332,1128.34015346152,35.2484791582984,15.0490290015059,0,5211967.61165654,3983.06727830627,-2.79144823529061,0,4.19010750238949,3.56125656099777e+26,307.831478959761,70,32.0278363609799,-1627.67089697605,59.9612667920884,0.971629734013714,1.09862197519822e-14,8.61567846757743e-11,0,1,8,Z
886,0,0.0005,0,9.21631713036986e-36,0.867336579975048,0.00176171260895811,0.904295873157147,0.00111139856220672,0.000410471563509663,0.000472908015232143,1,76.1934489583991,0.00300942575979732,7.64503430918431e-05,1,-0.68606001937295,-0.685860290883157,-1.99999999999994,0.133500523809042,0.00201904820073651,0.165500911650911,0.00562711510899956,13.2391718003248,0.00443439972681584,7.1948391263249e-05,0.0478955953813286,0,3.21613635593891,21192.0749011137,966600.700252826,5.6843418860808e-14,114.138244798819,226.614097375441,4.18403285735722,0.00107362776229582,1.10289849972943e-05,0.0323155837244284,0,0,1,A
887,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64657333811998,1.64734545935227,-1.93941584380728,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
888,0,0.0005,0,0,-39577.3002864139,0.999572973001162,-0.999963115242357,0.685560862601405,3.02195878920806,1049.8630080702,1,0,28866.4901053766,0.0218649190763859,1,1.64661993619978,1.64739206886652,-1.9393823655034,37677.1242079738,541.940683311771,43.5394537041623,14.9885627567755,0,2841.89535176312,1.09048715620808,-1.84930547787473,0,2.1322074827409,1.18988471445501e+27,273.520123975549,70.0000000000051,4.31811938732563,-1644.43534744039,579.374532845697,0.97162973401382,6.50275223780947e-15,7.07441353308421e-11,0,1,8,Z
889,0,0.0005,0,2.05547510434953e-36,0.867336579974598,0.00176171260896405,0.904295873156728,0.00111139856239902,0.000410471563537121,0.000472908015263673,1,76.1934489583951,0.00300942576018244,7.64503430928371e-05,1,-0.688555040193323,-0.688294577746624,-1.99999999999994,0.133500523809619,0.00201904820823984,0.165500911650645,0.00562711510841462,13.2391718003171,0.00443439972680051,7.19483912630041e-05,0.0478955953813281,0,3.21613635593924,21192.0749011158,966600.700252814,1.62003743753303e-12,114.138244798916,226.614097376009,4.18403285741329,0.00107362776229002,1.10289849971793e-05,0.0323155837244252,0,0,1,A
890,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64663631111377,1.64746979399573,-1.93937059656133,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
891,0,0.0005,0,0,-94623.622161924,0.999806870946705,-0.999983474803275,0.671942012126281,3.4004045204081,2512.22759756389,1,0,31011.3991939107,0.0253904796695623,1,1.64663552398521,1.64746900667402,-1.93937116233578,84101.4080971533,602.471267650424,42.5908407891128,15.0020371263853,0,8500.11216667753,3.76229960651725,-2.02327784469782,0,2.29880827187779,1.06988576014843e+27,275.960315372597,70.0000000000051,6.41277424746759,-1642.12944791861,381.530840621204,0.971629734013821,6.79148016221301e-15,7.13555028991279e-11,0,1,8,Z
892,0,0.0005,0,9.23772098325338e-36,0.867336579974989,0.00176171260895886,0.904295873157111,0.00111139856226744,0.000410471563512939,0.000472908015235918,1,76.1934489584009,0.00300942575981603,7.64503430910976e-05,1,-0.684743891774824,-0.684513167228808,-1.99999999999994,0.133500523809092,0.00201904820352183,0.165500911650817,0.00562711510884755,13.239171800326,0.00443439972681897,7.19483912630095e-05,0.0478955953813291,0,3.21613635593945,21192.0749011141,966600.700252838,1.56319401867222e-12,114.138244798971,226.614097375294,4.18403285734146,0.00107362776229801,1.10289849968642e-05,0.0323155837244228,0,0,1,A
893,0,0,0,0,-Inf,1,-Inf,Inf,Inf,1,0,0,Inf,Inf,1,1.64658072045843,1.64738351660076,-1.93941054120149,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
894,0,0.0005,0,0,-2.81733224542525e+127,1,-1,0.527027656350208,125.87415461375,7.4843590473763e+125,1,0,3.53881303953664e+16,9627372296992.99,1,1.64662856587282,1.64743137375569,-1.93937616348958,4.19291684124181e+126,4.6020698220064e+21,0.935314522240254,15.1282696753876,0,1.5459375623209e+160,2.50859814093783e+158,-Inf,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
